STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN,TOBS
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/1/2000,0.41,71,27,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/2/2000,0,71,27,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/3/2000,0,68,25,65
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/4/2000,0,72,29,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/5/2000,0,75,29,71
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/6/2000,0,71,27,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/7/2000,0,71,27,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/8/2000,0,71,26,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/9/2000,0,70,34,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/10/2000,0,71,34,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/11/2000,0,75,31,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/12/2000,0,73,31,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/13/2000,0,82,35,80
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/14/2000,0,85,38,81
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/15/2000,0.04,81,46,77
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/16/2000,0,77,45,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/17/2000,0,78,46,76
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/18/2000,0,83,49,76
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/19/2000,0,78,46,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/20/2000,0,75,46,71
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/21/2000,0,71,46,65
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/22/2000,0,,,
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/23/2000,0,,,
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/24/2000,0,74,35,67
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/25/2000,0.12,67,58,58
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/26/2000,0,68,43,67
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/27/2000,0,71,32,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/28/2000,0,74,32,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/29/2000,0,72,41,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/30/2000,0,68,42,60
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,1/31/2000,0.05,62,46,58
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/1/2000,0,78,35,76
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/2/2000,0,80,39,77
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/3/2000,0,78,36,73
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/4/2000,0,73,37,65
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/5/2000,0,67,41,66
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/6/2000,0,79,43,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/7/2000,0,86,38,82
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/8/2000,0,82,50,71
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/9/2000,0,72,42,69
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/10/2000,0.23,69,40,58
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/11/2000,0,62,40,60
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/12/2000,0.2,60,43,58
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/13/2000,0,58,42,50
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/14/2000,0,60,44,58
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/15/2000,0,69,36,66
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/16/2000,0.07,66,38,57
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/17/2000,0.19,59,35,58
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/18/2000,0,70,30,69
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/19/2000,0,75,43,73
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/20/2000,1.44,60,43,54
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/21/2000,0.71,53,39,50
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/22/2000,0,61,36,56
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/23/2000,0.09,58,37,50
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/24/2000,0.46,58,33,53
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/25/2000,0,58,34,56
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/26/2000,0,62,39,60
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/27/2000,0,68,33,64
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/28/2000,0.18,61,39,60
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,2/29/2000,0,65,33,64
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/1/2000,0,65,37,64
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/2/2000,0,72,33,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/3/2000,0,70,35,58
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/4/2000,0,49,44,47
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/5/2000,1.02,49,39,48
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/6/2000,0,58,27,55
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/7/2000,0.03,55,28,50
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/8/2000,0.46,51,34,51
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/9/2000,0.03,60,30,56
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/10/2000,0,75,32,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/11/2000,0,82,40,80
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/12/2000,0,80,43,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/13/2000,0,80,43,77
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/14/2000,0,83,41,81
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/15/2000,0,82,44,82
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/16/2000,0,84,40,82
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/17/2000,0,82,44,81
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/18/2000,0,85,46,84
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/19/2000,0,84,47,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/20/2000,0.05,78,47,64
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/21/2000,0,72,32,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/22/2000,0,75,34,71
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/23/2000,0,72,36,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/24/2000,0,78,35,77
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/25/2000,0,78,37,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/26/2000,0,80,40,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/27/2000,0,78,45,62
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/28/2000,0,62,42,59
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/29/2000,0,62,43,62
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/30/2000,0,74,43,73
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,3/31/2000,0,76,35,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/1/2000,0,80,44,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/2/2000,0,82,44,80
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/3/2000,0,87,43,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/4/2000,0,91,41,86
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/5/2000,0,86,45,83
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/6/2000,0,83,35,76
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/7/2000,0,82,38,81
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/8/2000,0,87,50,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/9/2000,0,85,42,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/10/2000,0,82,36,81
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/11/2000,0,89,43,88
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/12/2000,0,91,44,91
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/13/2000,0,91,47,77
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/14/2000,0,77,45,65
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/15/2000,0,70,46,69
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/16/2000,0,72,41,71
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/17/2000,0,71,41,64
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/18/2000,0.55,64,39,59
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/19/2000,0.05,72,39,71
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/20/2000,0,85,41,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/21/2000,0,85,42,67
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/22/2000,0,68,46,67
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/23/2000,0,72,48,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/24/2000,0,88,41,88
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/25/2000,0,94,41,93
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/26/2000,0,97,52,96
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/27/2000,0,96,50,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/28/2000,0,90,47,73
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/29/2000,0,84,43,82
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,4/30/2000,0,94,46,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/1/2000,0,97,43,96
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/2/2000,0,96,48,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/3/2000,0,92,47,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/4/2000,0,91,48,89
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/5/2000,0,89,51,79
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/6/2000,0,81,54,79
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/7/2000,0,81,47,79
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/8/2000,0,79,52,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/9/2000,0,90,49,89
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/10/2000,0,89,50,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/11/2000,0,75,45,73
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/12/2000,0,86,39,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/13/2000,0,89,50,87
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/14/2000,0,87,45,84
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/15/2000,0,84,46,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/16/2000,0,78,46,64
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/17/2000,0,79,39,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/18/2000,0,93,42,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/19/2000,0,97,48,96
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/20/2000,0,102,58,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/21/2000,0,106,58,104
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/22/2000,0,104,61,98
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/23/2000,0,98,52,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/24/2000,0,85,52,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/25/2000,0.09,75,50,62
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/26/2000,0,84,50,83
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/27/2000,0,104,55,101
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/28/2000,0,101,54,98
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/29/2000,0,98,53,97
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/30/2000,0,97,53,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,5/31/2000,0,90,50,87
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/1/2000,0,94,48,93
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/2/2000,0,94,47,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/3/2000,0,95,50,93
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/4/2000,0,97,56,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/5/2000,0,97,57,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/6/2000,0,95,48,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/7/2000,0,95,50,91
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/8/2000,0,91,45,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/9/2000,0,82,43,81
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/10/2000,0,89,47,79
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/11/2000,0,92,51,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/12/2000,0,97,55,96
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/13/2000,0,103,56,102
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/14/2000,0,110,56,105
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/15/2000,0,105,55,98
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/16/2000,0,98,51,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/17/2000,0,93,56,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/18/2000,0,92,54,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/19/2000,0,90,50,89
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/20/2000,0,97,48,97
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/21/2000,0,99,52,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/22/2000,0,95,57,94
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/23/2000,0,97,53,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/24/2000,0,95,53,91
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/25/2000,0,93,59,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/26/2000,0,100,64,99
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/27/2000,0,102,60,99
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/28/2000,0,101,58,99
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/29/2000,0,102,51,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,6/30/2000,0,100,53,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/1/2000,0,96,54,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/2/2000,0,93,53,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/3/2000,0,90,50,88
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/4/2000,0,88,49,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/5/2000,0,88,47,87
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/6/2000,0,92,47,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/7/2000,0,90,47,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/8/2000,0,90,50,88
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/9/2000,0,88,52,86
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/10/2000,0,89,53,88
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/11/2000,0,90,48,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/12/2000,0,93,50,93
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/13/2000,0,99,50,98
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/14/2000,0,102,54,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/15/2000,0,100,60,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/16/2000,0,95,54,91
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/17/2000,0,101,47,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/18/2000,0,108,55,107
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/19/2000,0,109,62,108
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/20/2000,0,108,61,106
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/21/2000,0,106,50,99
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/22/2000,0,99,59,97
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/23/2000,0,102,66,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/24/2000,0,102,56,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/25/2000,0,104,61,103
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/26/2000,0,103,56,101
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/27/2000,0,103,51,102
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/28/2000,0,107,56,105
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/29/2000,0,105,56,101
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/30/2000,0,107,59,106
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,7/31/2000,0,106,61,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/1/2000,0.02,105,60,96
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/2/2000,0,100,62,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/3/2000,0,102,59,101
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/4/2000,0,104,60,102
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/5/2000,0,106,59,105
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/6/2000,0,105,61,96
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/7/2000,0,97,50,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/8/2000,0,98,51,98
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/9/2000,0,102,54,102
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/10/2000,0,105,59,104
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/11/2000,0,109,61,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/12/2000,0,105,61,103
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/13/2000,0,105,60,104
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/14/2000,0,104,67,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/15/2000,0,105,58,101
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/16/2000,0,108,61,103
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/17/2000,0,103,62,97
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/18/2000,0,98,58,97
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/19/2000,0,103,57,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/20/2000,0,100,54,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/21/2000,0,95,50,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/22/2000,0,96,49,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/23/2000,0,100,54,99
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/24/2000,0,99,55,94
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/25/2000,0.11,95,59,80
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/26/2000,0,99,59,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/27/2000,0,93,58,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/28/2000,0,92,56,80
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/29/2000,0,80,57,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/30/2000,0,76,54,76
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,8/31/2000,0,80,56,79
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/1/2000,0,76,54,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/2/2000,0,85,50,83
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/3/2000,0,90,50,88
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/4/2000,0,92,50,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/5/2000,0,93,51,93
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/6/2000,0,98,58,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/7/2000,0.09,95,61,86
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/8/2000,0,97,61,95
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/9/2000,0,98,53,96
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/10/2000,0,99,54,98
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/11/2000,0,103,55,102
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/12/2000,0,106,51,105
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/13/2000,0,105,65,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/14/2000,0,102,62,100
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/15/2000,0,105,65,105
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/16/2000,0,110,67,108
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/17/2000,0,108,71,105
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/18/2000,0,105,65,101
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/19/2000,0,103,65,101
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/20/2000,0,101,60,91
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/21/2000,0,91,58,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/22/2000,0.23,69,53,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/23/2000,0,78,55,74
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/24/2000,0,93,55,93
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/25/2000,0,93,55,91
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/26/2000,0,93,52,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/27/2000,0,92,53,79
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/28/2000,0,82,55,80
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/29/2000,0,82,59,82
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,9/30/2000,0,86,51,84
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/1/2000,0,95,55,92
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/2/2000,0,92,57,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/3/2000,0,90,52,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/4/2000,0,85,58,67
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/5/2000,0,87,62,85
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/6/2000,0,87,58,61
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/7/2000,0,77,60,72
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/8/2000,0,82,50,80
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/9/2000,0,81,49,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/10/2000,0,78,55,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/11/2000,0.01,68,46,58
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/12/2000,0,67,46,65
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/13/2000,0,79,45,78
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/14/2000,0,82,45,79
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/15/2000,0,84,48,83
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/16/2000,0,89,46,87
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/17/2000,0,90,50,89
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/18/2000,0,89,57,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/19/2000,0,88,49,87
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/20/2000,0,91,46,90
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/21/2000,0,90,54,65
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/22/2000,0,71,49,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/23/2000,0,71,48,69
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/24/2000,0,76,51,75
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/25/2000,0,79,48,77
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/26/2000,0.19,77,47,57
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/27/2000,0.02,64,49,62
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/28/2000,0,62,49,59
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/29/2000,0.53,65,48,63
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/30/2000,0.35,63,43,57
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,10/31/2000,0,67,45,66
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/1/2000,0,73,42,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/2/2000,0,75,47,74
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/3/2000,0,74,44,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/4/2000,0,73,47,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/5/2000,0,70,42,65
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/6/2000,0,65,50,62
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/7/2000,0,71,39,68
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/8/2000,0,70,40,70
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/9/2000,0,70,39,61
USC00043896,"HEMET, CA US",33.7381,-116.8939,552,11/10/2000,0,61,39,55
